event_id,timestamp,device_id,query_domain,query_type,response_code,threat_intel_flag
dns_evt_005234,2026-01-01T15:14:00+00:00,endpoint_0542,service-234.synthetic.example,TXT,NOERROR,False
dns_evt_005235,2026-01-01T15:15:00+00:00,endpoint_0771,service-235.synthetic.example,AAAA,NOERROR,False
dns_evt_005236,2026-01-01T15:16:00+00:00,endpoint_0814,service-236.synthetic.example,TXT,NOERROR,False
dns_evt_005237,2026-01-01T15:17:00+00:00,endpoint_0693,service-237.synthetic.example,AAAA,NOERROR,False
dns_evt_005238,2026-01-01T15:18:00+00:00,endpoint_0257,service-238.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005239,2026-01-01T15:19:00+00:00,endpoint_0067,service-239.synthetic.example,A,NOERROR,False
dns_evt_005240,2026-01-01T15:20:00+00:00,endpoint_0084,service-240.synthetic.example,TXT,NOERROR,False
dns_evt_005241,2026-01-01T15:21:00+00:00,endpoint_0668,service-241.synthetic.example,TXT,NOERROR,False
dns_evt_005242,2026-01-01T15:22:00+00:00,endpoint_0698,service-242.synthetic.example,A,NOERROR,False
dns_evt_005243,2026-01-01T15:23:00+00:00,endpoint_0935,service-243.synthetic.example,TXT,NOERROR,False
dns_evt_005244,2026-01-01T15:24:00+00:00,endpoint_0833,service-244.synthetic.example,TXT,NOERROR,False
dns_evt_005245,2026-01-01T15:25:00+00:00,endpoint_0867,service-245.synthetic.example,A,NOERROR,False
dns_evt_005246,2026-01-01T15:26:00+00:00,endpoint_0901,service-246.synthetic.example,TXT,NOERROR,False
dns_evt_005247,2026-01-01T15:27:00+00:00,endpoint_0603,service-247.synthetic.example,A,NOERROR,False
dns_evt_005248,2026-01-01T15:28:00+00:00,endpoint_0780,service-248.synthetic.example,AAAA,NOERROR,False
dns_evt_005249,2026-01-01T15:29:00+00:00,endpoint_0416,service-249.synthetic.example,TXT,NOERROR,False
dns_evt_005250,2026-01-01T15:30:00+00:00,endpoint_0252,service-250.synthetic.example,TXT,NOERROR,False
dns_evt_005251,2026-01-01T15:31:00+00:00,endpoint_0622,service-251.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005252,2026-01-01T15:32:00+00:00,endpoint_0703,service-252.synthetic.example,TXT,NOERROR,False
dns_evt_005253,2026-01-01T15:33:00+00:00,endpoint_0415,service-253.synthetic.example,AAAA,NOERROR,False
dns_evt_005254,2026-01-01T15:34:00+00:00,endpoint_0727,service-254.synthetic.example,TXT,NOERROR,False
dns_evt_005255,2026-01-01T15:35:00+00:00,endpoint_0906,service-255.synthetic.example,AAAA,NOERROR,False
dns_evt_005256,2026-01-01T15:36:00+00:00,endpoint_0810,service-256.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005257,2026-01-01T15:37:00+00:00,endpoint_0261,service-257.synthetic.example,AAAA,NOERROR,False
dns_evt_005258,2026-01-01T15:38:00+00:00,endpoint_0042,service-258.synthetic.example,TXT,NOERROR,False
dns_evt_005259,2026-01-01T15:39:00+00:00,endpoint_0586,service-259.synthetic.example,AAAA,NOERROR,False
dns_evt_005260,2026-01-01T15:40:00+00:00,endpoint_0389,service-260.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005261,2026-01-01T15:41:00+00:00,endpoint_0876,service-261.synthetic.example,AAAA,NOERROR,False
dns_evt_005262,2026-01-01T15:42:00+00:00,endpoint_0131,service-262.synthetic.example,A,NOERROR,False
dns_evt_005263,2026-01-01T15:43:00+00:00,endpoint_0983,service-263.synthetic.example,A,NOERROR,False
dns_evt_005264,2026-01-01T15:44:00+00:00,endpoint_0557,service-264.synthetic.example,AAAA,NOERROR,False
dns_evt_005265,2026-01-01T15:45:00+00:00,endpoint_0722,service-265.synthetic.example,TXT,NOERROR,False
dns_evt_005266,2026-01-01T15:46:00+00:00,endpoint_0816,service-266.synthetic.example,A,NOERROR,False
dns_evt_005267,2026-01-01T15:47:00+00:00,endpoint_0853,service-267.synthetic.example,AAAA,NOERROR,False
dns_evt_005268,2026-01-01T15:48:00+00:00,endpoint_0803,service-268.synthetic.example,A,NOERROR,False
dns_evt_005269,2026-01-01T15:49:00+00:00,endpoint_0332,service-269.synthetic.example,AAAA,NOERROR,False
dns_evt_005270,2026-01-01T15:50:00+00:00,endpoint_0959,service-270.synthetic.example,AAAA,NOERROR,False
dns_evt_005271,2026-01-01T15:51:00+00:00,endpoint_0727,service-271.synthetic.example,TXT,NOERROR,False
dns_evt_005272,2026-01-01T15:52:00+00:00,endpoint_0452,service-272.synthetic.example,TXT,NOERROR,False
dns_evt_005273,2026-01-01T15:53:00+00:00,endpoint_0052,service-273.synthetic.example,A,NXDOMAIN,False
dns_evt_005274,2026-01-01T15:54:00+00:00,endpoint_0352,service-274.synthetic.example,AAAA,NOERROR,False
dns_evt_005275,2026-01-01T15:55:00+00:00,endpoint_0750,service-275.synthetic.example,A,NOERROR,False
dns_evt_005276,2026-01-01T15:56:00+00:00,endpoint_0094,service-276.synthetic.example,AAAA,NOERROR,False
dns_evt_005277,2026-01-01T15:57:00+00:00,endpoint_0177,service-277.synthetic.example,AAAA,NOERROR,False
dns_evt_005278,2026-01-01T15:58:00+00:00,endpoint_0301,service-278.synthetic.example,AAAA,NOERROR,False
dns_evt_005279,2026-01-01T15:59:00+00:00,endpoint_0096,service-279.synthetic.example,A,NOERROR,False
dns_evt_005280,2026-01-01T16:00:00+00:00,endpoint_0671,service-280.synthetic.example,A,NOERROR,False
dns_evt_005281,2026-01-01T16:01:00+00:00,endpoint_0130,service-281.synthetic.example,AAAA,NOERROR,False
dns_evt_005282,2026-01-01T16:02:00+00:00,endpoint_0966,service-282.synthetic.example,AAAA,NOERROR,False
dns_evt_005283,2026-01-01T16:03:00+00:00,endpoint_0867,service-283.synthetic.example,A,NOERROR,False
dns_evt_005284,2026-01-01T16:04:00+00:00,endpoint_0471,service-284.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005285,2026-01-01T16:05:00+00:00,endpoint_0887,service-285.synthetic.example,AAAA,NOERROR,False
dns_evt_005286,2026-01-01T16:06:00+00:00,endpoint_0928,service-286.synthetic.example,AAAA,NOERROR,False
dns_evt_005287,2026-01-01T16:07:00+00:00,endpoint_0468,service-287.synthetic.example,AAAA,NOERROR,False
dns_evt_005288,2026-01-01T16:08:00+00:00,endpoint_0011,service-288.synthetic.example,AAAA,NOERROR,False
dns_evt_005289,2026-01-01T16:09:00+00:00,endpoint_0268,service-289.synthetic.example,A,NOERROR,False
dns_evt_005290,2026-01-01T16:10:00+00:00,endpoint_0491,service-290.synthetic.example,TXT,NOERROR,False
dns_evt_005291,2026-01-01T16:11:00+00:00,endpoint_0872,service-291.synthetic.example,TXT,NOERROR,False
dns_evt_005292,2026-01-01T16:12:00+00:00,endpoint_0218,service-292.synthetic.example,A,NOERROR,False
dns_evt_005293,2026-01-01T16:13:00+00:00,endpoint_0205,service-293.synthetic.example,TXT,NOERROR,False
dns_evt_005294,2026-01-01T16:14:00+00:00,endpoint_0068,service-294.synthetic.example,AAAA,NOERROR,False
dns_evt_005295,2026-01-01T16:15:00+00:00,endpoint_0013,service-295.synthetic.example,A,NOERROR,False
dns_evt_005296,2026-01-01T16:16:00+00:00,endpoint_0174,service-296.synthetic.example,TXT,NOERROR,False
dns_evt_005297,2026-01-01T16:17:00+00:00,endpoint_0418,service-297.synthetic.example,A,NXDOMAIN,False
dns_evt_005298,2026-01-01T16:18:00+00:00,endpoint_0639,service-298.synthetic.example,AAAA,NOERROR,False
dns_evt_005299,2026-01-01T16:19:00+00:00,endpoint_0497,service-299.synthetic.example,AAAA,NOERROR,False
dns_evt_005300,2026-01-01T16:20:00+00:00,endpoint_0763,service-300.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005301,2026-01-01T16:21:00+00:00,endpoint_0415,service-301.synthetic.example,AAAA,NOERROR,False
dns_evt_005302,2026-01-01T16:22:00+00:00,endpoint_0494,service-302.synthetic.example,TXT,NOERROR,False
dns_evt_005303,2026-01-01T16:23:00+00:00,endpoint_0705,service-303.synthetic.example,AAAA,NOERROR,False
dns_evt_005304,2026-01-01T16:24:00+00:00,endpoint_0895,service-304.synthetic.example,AAAA,NOERROR,False
dns_evt_005305,2026-01-01T16:25:00+00:00,endpoint_0947,service-305.synthetic.example,A,NOERROR,False
dns_evt_005306,2026-01-01T16:26:00+00:00,endpoint_0604,service-306.synthetic.example,TXT,NOERROR,False
dns_evt_005307,2026-01-01T16:27:00+00:00,endpoint_0951,service-307.synthetic.example,A,NOERROR,False
dns_evt_005308,2026-01-01T16:28:00+00:00,endpoint_0415,service-308.synthetic.example,AAAA,NOERROR,False
dns_evt_005309,2026-01-01T16:29:00+00:00,endpoint_0386,service-309.synthetic.example,A,NOERROR,False
dns_evt_005310,2026-01-01T16:30:00+00:00,endpoint_0825,service-310.synthetic.example,A,NOERROR,False
dns_evt_005311,2026-01-01T16:31:00+00:00,endpoint_0529,service-311.synthetic.example,A,NOERROR,False
dns_evt_005312,2026-01-01T16:32:00+00:00,endpoint_0111,service-312.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005313,2026-01-01T16:33:00+00:00,endpoint_0646,service-313.synthetic.example,TXT,NOERROR,False
dns_evt_005314,2026-01-01T16:34:00+00:00,endpoint_0037,service-314.synthetic.example,A,NOERROR,False
dns_evt_005315,2026-01-01T16:35:00+00:00,endpoint_0039,service-315.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005316,2026-01-01T16:36:00+00:00,endpoint_0578,service-316.synthetic.example,A,NOERROR,False
dns_evt_005317,2026-01-01T16:37:00+00:00,endpoint_0124,service-317.synthetic.example,A,NOERROR,False
dns_evt_005318,2026-01-01T16:38:00+00:00,endpoint_0028,service-318.synthetic.example,AAAA,NOERROR,False
dns_evt_005319,2026-01-01T16:39:00+00:00,endpoint_0918,service-319.synthetic.example,A,NOERROR,False
dns_evt_005320,2026-01-01T16:40:00+00:00,endpoint_0836,service-320.synthetic.example,TXT,NOERROR,False
dns_evt_005321,2026-01-01T16:41:00+00:00,endpoint_0448,service-321.synthetic.example,TXT,NOERROR,False
dns_evt_005322,2026-01-01T16:42:00+00:00,endpoint_0593,service-322.synthetic.example,AAAA,NOERROR,False
dns_evt_005323,2026-01-01T16:43:00+00:00,endpoint_0459,service-323.synthetic.example,AAAA,NOERROR,False
dns_evt_005324,2026-01-01T16:44:00+00:00,endpoint_0053,service-324.synthetic.example,TXT,NOERROR,False
dns_evt_005325,2026-01-01T16:45:00+00:00,endpoint_0086,service-325.synthetic.example,A,NOERROR,False
dns_evt_005326,2026-01-01T16:46:00+00:00,endpoint_0380,service-326.synthetic.example,A,NOERROR,False
dns_evt_005327,2026-01-01T16:47:00+00:00,endpoint_0473,service-327.synthetic.example,A,NOERROR,False
dns_evt_005328,2026-01-01T16:48:00+00:00,endpoint_0448,service-328.synthetic.example,AAAA,NOERROR,False
dns_evt_005329,2026-01-01T16:49:00+00:00,endpoint_0720,service-329.synthetic.example,TXT,NOERROR,False
dns_evt_005330,2026-01-01T16:50:00+00:00,endpoint_0808,service-330.synthetic.example,AAAA,NOERROR,False
dns_evt_005331,2026-01-01T16:51:00+00:00,endpoint_0233,service-331.synthetic.example,TXT,NOERROR,False
dns_evt_005332,2026-01-01T16:52:00+00:00,endpoint_0436,service-332.synthetic.example,AAAA,NOERROR,False
dns_evt_005333,2026-01-01T16:53:00+00:00,endpoint_0186,service-333.synthetic.example,TXT,NOERROR,False
dns_evt_005334,2026-01-01T16:54:00+00:00,endpoint_0691,service-334.synthetic.example,A,NXDOMAIN,False
dns_evt_005335,2026-01-01T16:55:00+00:00,endpoint_0897,service-335.synthetic.example,AAAA,NOERROR,False
dns_evt_005336,2026-01-01T16:56:00+00:00,endpoint_0162,service-336.synthetic.example,AAAA,NOERROR,False
dns_evt_005337,2026-01-01T16:57:00+00:00,endpoint_0354,service-337.synthetic.example,AAAA,NOERROR,False
dns_evt_005338,2026-01-01T16:58:00+00:00,endpoint_0908,service-338.synthetic.example,AAAA,NOERROR,False
dns_evt_005339,2026-01-01T16:59:00+00:00,endpoint_0594,service-339.synthetic.example,A,NOERROR,False
dns_evt_005340,2026-01-01T17:00:00+00:00,endpoint_0594,service-340.synthetic.example,A,NOERROR,False
dns_evt_005341,2026-01-01T17:01:00+00:00,endpoint_0117,service-341.synthetic.example,TXT,NOERROR,False
dns_evt_005342,2026-01-01T17:02:00+00:00,endpoint_0920,service-342.synthetic.example,AAAA,NOERROR,False
dns_evt_005343,2026-01-01T17:03:00+00:00,endpoint_0764,service-343.synthetic.example,A,NOERROR,False
dns_evt_005344,2026-01-01T17:04:00+00:00,endpoint_0422,service-344.synthetic.example,A,NOERROR,False
dns_evt_005345,2026-01-01T17:05:00+00:00,endpoint_0540,service-345.synthetic.example,TXT,NOERROR,False
dns_evt_005346,2026-01-01T17:06:00+00:00,endpoint_0660,service-346.synthetic.example,A,NOERROR,False
dns_evt_005347,2026-01-01T17:07:00+00:00,endpoint_0422,service-347.synthetic.example,AAAA,NOERROR,False
dns_evt_005348,2026-01-01T17:08:00+00:00,endpoint_0658,service-348.synthetic.example,TXT,NOERROR,False
dns_evt_005349,2026-01-01T17:09:00+00:00,endpoint_0088,service-349.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005350,2026-01-01T17:10:00+00:00,endpoint_0972,service-350.synthetic.example,A,NOERROR,False
dns_evt_005351,2026-01-01T17:11:00+00:00,endpoint_0372,service-351.synthetic.example,A,NOERROR,False
dns_evt_005352,2026-01-01T17:12:00+00:00,endpoint_0958,service-352.synthetic.example,TXT,NXDOMAIN,False
dns_evt_005353,2026-01-01T17:13:00+00:00,endpoint_0510,service-353.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005354,2026-01-01T17:14:00+00:00,endpoint_0497,service-354.synthetic.example,A,NOERROR,False
dns_evt_005355,2026-01-01T17:15:00+00:00,endpoint_0852,service-355.synthetic.example,A,NOERROR,False
dns_evt_005356,2026-01-01T17:16:00+00:00,endpoint_0987,service-356.synthetic.example,AAAA,NOERROR,False
dns_evt_005357,2026-01-01T17:17:00+00:00,endpoint_0637,service-357.synthetic.example,A,NOERROR,False
dns_evt_005358,2026-01-01T17:18:00+00:00,endpoint_0190,service-358.synthetic.example,A,NXDOMAIN,False
dns_evt_005359,2026-01-01T17:19:00+00:00,endpoint_0990,service-359.synthetic.example,AAAA,NOERROR,False
dns_evt_005360,2026-01-01T17:20:00+00:00,endpoint_0906,service-360.synthetic.example,TXT,NOERROR,False
dns_evt_005361,2026-01-01T17:21:00+00:00,endpoint_0915,service-361.synthetic.example,A,NOERROR,False
dns_evt_005362,2026-01-01T17:22:00+00:00,endpoint_0040,service-362.synthetic.example,A,NOERROR,False
dns_evt_005363,2026-01-01T17:23:00+00:00,endpoint_0095,service-363.synthetic.example,AAAA,NOERROR,False
dns_evt_005364,2026-01-01T17:24:00+00:00,endpoint_0517,service-364.synthetic.example,A,NOERROR,False
dns_evt_005365,2026-01-01T17:25:00+00:00,endpoint_0106,service-365.synthetic.example,A,NXDOMAIN,False
dns_evt_005366,2026-01-01T17:26:00+00:00,endpoint_0182,service-366.synthetic.example,TXT,NOERROR,False
dns_evt_005367,2026-01-01T17:27:00+00:00,endpoint_0393,service-367.synthetic.example,AAAA,NOERROR,False
dns_evt_005368,2026-01-01T17:28:00+00:00,endpoint_0008,service-368.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005369,2026-01-01T17:29:00+00:00,endpoint_0329,service-369.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005370,2026-01-01T17:30:00+00:00,endpoint_0885,service-370.synthetic.example,A,NOERROR,False
dns_evt_005371,2026-01-01T17:31:00+00:00,endpoint_0639,service-371.synthetic.example,A,NOERROR,False
dns_evt_005372,2026-01-01T17:32:00+00:00,endpoint_0543,service-372.synthetic.example,A,NOERROR,False
dns_evt_005373,2026-01-01T17:33:00+00:00,endpoint_0545,service-373.synthetic.example,A,NOERROR,False
dns_evt_005374,2026-01-01T17:34:00+00:00,endpoint_0273,service-374.synthetic.example,A,NOERROR,False
dns_evt_005375,2026-01-01T17:35:00+00:00,endpoint_0259,service-375.synthetic.example,TXT,NOERROR,False
dns_evt_005376,2026-01-01T17:36:00+00:00,endpoint_0516,service-376.synthetic.example,A,NOERROR,False
dns_evt_005377,2026-01-01T17:37:00+00:00,endpoint_0470,service-377.synthetic.example,A,NOERROR,False
dns_evt_005378,2026-01-01T17:38:00+00:00,endpoint_0818,service-378.synthetic.example,AAAA,NOERROR,False
dns_evt_005379,2026-01-01T17:39:00+00:00,endpoint_0074,service-379.synthetic.example,A,NXDOMAIN,False
dns_evt_005380,2026-01-01T17:40:00+00:00,endpoint_0188,service-380.synthetic.example,TXT,NOERROR,False
dns_evt_005381,2026-01-01T17:41:00+00:00,endpoint_0424,service-381.synthetic.example,A,NOERROR,False
dns_evt_005382,2026-01-01T17:42:00+00:00,endpoint_0251,service-382.synthetic.example,AAAA,NOERROR,False
dns_evt_005383,2026-01-01T17:43:00+00:00,endpoint_0463,service-383.synthetic.example,AAAA,NOERROR,False
dns_evt_005384,2026-01-01T17:44:00+00:00,endpoint_0765,service-384.synthetic.example,A,NOERROR,False
dns_evt_005385,2026-01-01T17:45:00+00:00,endpoint_0656,service-385.synthetic.example,A,NOERROR,False
dns_evt_005386,2026-01-01T17:46:00+00:00,endpoint_0384,service-386.synthetic.example,A,NOERROR,False
dns_evt_005387,2026-01-01T17:47:00+00:00,endpoint_0034,service-387.synthetic.example,TXT,NOERROR,False
dns_evt_005388,2026-01-01T17:48:00+00:00,endpoint_0088,service-388.synthetic.example,TXT,NOERROR,False
dns_evt_005389,2026-01-01T17:49:00+00:00,endpoint_0679,service-389.synthetic.example,AAAA,NOERROR,False
dns_evt_005390,2026-01-01T17:50:00+00:00,endpoint_0630,service-390.synthetic.example,TXT,NOERROR,False
dns_evt_005391,2026-01-01T17:51:00+00:00,endpoint_0662,service-391.synthetic.example,A,NOERROR,False
dns_evt_005392,2026-01-01T17:52:00+00:00,endpoint_0113,service-392.synthetic.example,TXT,NOERROR,False
dns_evt_005393,2026-01-01T17:53:00+00:00,endpoint_0021,service-393.synthetic.example,A,NOERROR,False
dns_evt_005394,2026-01-01T17:54:00+00:00,endpoint_0134,service-394.synthetic.example,AAAA,NOERROR,False
dns_evt_005395,2026-01-01T17:55:00+00:00,endpoint_0365,service-395.synthetic.example,AAAA,NOERROR,False
dns_evt_005396,2026-01-01T17:56:00+00:00,endpoint_0637,service-396.synthetic.example,A,NXDOMAIN,False
dns_evt_005397,2026-01-01T17:57:00+00:00,endpoint_0366,service-397.synthetic.example,AAAA,NOERROR,False
dns_evt_005398,2026-01-01T17:58:00+00:00,endpoint_0403,service-398.synthetic.example,TXT,NOERROR,False
dns_evt_005399,2026-01-01T17:59:00+00:00,endpoint_0419,service-399.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005400,2026-01-01T18:00:00+00:00,endpoint_0432,service-400.synthetic.example,TXT,NOERROR,False
dns_evt_005401,2026-01-01T18:01:00+00:00,endpoint_0644,service-401.synthetic.example,A,NOERROR,False
dns_evt_005402,2026-01-01T18:02:00+00:00,endpoint_0262,service-402.synthetic.example,TXT,NOERROR,False
dns_evt_005403,2026-01-01T18:03:00+00:00,endpoint_0366,service-403.synthetic.example,A,NOERROR,False
dns_evt_005404,2026-01-01T18:04:00+00:00,endpoint_0346,service-404.synthetic.example,TXT,NOERROR,False
dns_evt_005405,2026-01-01T18:05:00+00:00,endpoint_0876,service-405.synthetic.example,AAAA,NOERROR,False
dns_evt_005406,2026-01-01T18:06:00+00:00,endpoint_0340,service-406.synthetic.example,TXT,NOERROR,False
dns_evt_005407,2026-01-01T18:07:00+00:00,endpoint_0849,service-407.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005408,2026-01-01T18:08:00+00:00,endpoint_0291,service-408.synthetic.example,A,NOERROR,False
dns_evt_005409,2026-01-01T18:09:00+00:00,endpoint_0631,service-409.synthetic.example,TXT,NOERROR,False
dns_evt_005410,2026-01-01T18:10:00+00:00,endpoint_0616,service-410.synthetic.example,AAAA,NOERROR,False
dns_evt_005411,2026-01-01T18:11:00+00:00,endpoint_0271,service-411.synthetic.example,TXT,NOERROR,False
dns_evt_005412,2026-01-01T18:12:00+00:00,endpoint_0475,service-412.synthetic.example,A,NOERROR,False
dns_evt_005413,2026-01-01T18:13:00+00:00,endpoint_0631,service-413.synthetic.example,AAAA,NOERROR,False
dns_evt_005414,2026-01-01T18:14:00+00:00,endpoint_0974,service-414.synthetic.example,AAAA,NOERROR,False
dns_evt_005415,2026-01-01T18:15:00+00:00,endpoint_0671,service-415.synthetic.example,AAAA,NOERROR,False
dns_evt_005416,2026-01-01T18:16:00+00:00,endpoint_0786,service-416.synthetic.example,A,NOERROR,False
dns_evt_005417,2026-01-01T18:17:00+00:00,endpoint_0335,service-417.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_005418,2026-01-01T18:18:00+00:00,endpoint_0556,service-418.synthetic.example,TXT,NOERROR,False
dns_evt_005419,2026-01-01T18:19:00+00:00,endpoint_0380,service-419.synthetic.example,AAAA,NOERROR,False
dns_evt_005420,2026-01-01T18:20:00+00:00,endpoint_0370,service-420.synthetic.example,TXT,NOERROR,False
dns_evt_005421,2026-01-01T18:21:00+00:00,endpoint_0393,service-421.synthetic.example,TXT,NOERROR,False
dns_evt_005422,2026-01-01T18:22:00+00:00,endpoint_0759,service-422.synthetic.example,A,NOERROR,False
dns_evt_005423,2026-01-01T18:23:00+00:00,endpoint_0991,service-423.synthetic.example,A,NOERROR,False
dns_evt_005424,2026-01-01T18:24:00+00:00,endpoint_0881,service-424.synthetic.example,TXT,NOERROR,False
dns_evt_005425,2026-01-01T18:25:00+00:00,endpoint_0037,service-425.synthetic.example,AAAA,NOERROR,False
dns_evt_005426,2026-01-01T18:26:00+00:00,endpoint_0387,service-426.synthetic.example,A,NOERROR,False
dns_evt_005427,2026-01-01T18:27:00+00:00,endpoint_0099,service-427.synthetic.example,A,NOERROR,False
dns_evt_005428,2026-01-01T18:28:00+00:00,endpoint_0815,service-428.synthetic.example,A,NOERROR,False
