event_id,timestamp,src_ip,dst_ip,dst_port,action,rule_name,bytes_transferred
fw_evt_003014,2026-01-01T02:14:00+00:00,10.2.209.14,198.51.100.209,80,allow,default_allow,124779
fw_evt_003015,2026-01-01T02:15:00+00:00,10.2.210.15,198.51.100.210,53,allow,default_allow,379926
fw_evt_003016,2026-01-01T02:16:00+00:00,10.2.211.16,198.51.100.211,80,allow,block_known_bad,198195
fw_evt_003017,2026-01-01T02:17:00+00:00,10.2.212.17,198.51.100.212,22,deny,block_known_bad,311726
fw_evt_003018,2026-01-01T02:18:00+00:00,10.2.213.18,198.51.100.213,80,deny,default_allow,92790
fw_evt_003019,2026-01-01T02:19:00+00:00,10.2.214.19,198.51.100.214,4444,deny,egress_monitor,325167
fw_evt_003020,2026-01-01T02:20:00+00:00,10.2.215.20,198.51.100.215,443,allow,default_allow,57223
fw_evt_003021,2026-01-01T02:21:00+00:00,10.2.216.21,198.51.100.216,80,allow,default_allow,420789
fw_evt_003022,2026-01-01T02:22:00+00:00,10.2.217.22,198.51.100.217,80,allow,block_known_bad,234433
fw_evt_003023,2026-01-01T02:23:00+00:00,10.2.218.23,198.51.100.218,53,allow,egress_monitor,312683
fw_evt_003024,2026-01-01T02:24:00+00:00,10.2.219.24,198.51.100.219,4444,allow,block_known_bad,469457
fw_evt_003025,2026-01-01T02:25:00+00:00,10.2.220.25,198.51.100.220,22,allow,default_allow,102994
fw_evt_003026,2026-01-01T02:26:00+00:00,10.2.221.26,198.51.100.221,80,allow,egress_monitor,296747
fw_evt_003027,2026-01-01T02:27:00+00:00,10.2.222.27,198.51.100.222,80,deny,egress_monitor,369670
fw_evt_003028,2026-01-01T02:28:00+00:00,10.2.223.28,198.51.100.223,22,allow,default_allow,75194
fw_evt_003029,2026-01-01T02:29:00+00:00,10.2.224.29,198.51.100.224,22,allow,default_allow,405242
fw_evt_003030,2026-01-01T02:30:00+00:00,10.2.225.30,198.51.100.225,53,allow,block_known_bad,320966
fw_evt_003031,2026-01-01T02:31:00+00:00,10.2.226.31,198.51.100.226,53,allow,egress_monitor,58952
fw_evt_003032,2026-01-01T02:32:00+00:00,10.2.227.32,198.51.100.227,443,deny,block_known_bad,271585
fw_evt_003033,2026-01-01T02:33:00+00:00,10.2.228.33,198.51.100.228,22,allow,egress_monitor,260908
fw_evt_003034,2026-01-01T02:34:00+00:00,10.2.229.34,198.51.100.229,80,allow,block_known_bad,65291
fw_evt_003035,2026-01-01T02:35:00+00:00,10.2.230.35,198.51.100.230,22,allow,egress_monitor,351335
fw_evt_003036,2026-01-01T02:36:00+00:00,10.2.231.36,198.51.100.231,22,allow,default_allow,392859
fw_evt_003037,2026-01-01T02:37:00+00:00,10.2.232.37,198.51.100.232,80,allow,default_allow,241682
fw_evt_003038,2026-01-01T02:38:00+00:00,10.2.233.38,198.51.100.233,4444,deny,egress_monitor,350208
fw_evt_003039,2026-01-01T02:39:00+00:00,10.2.234.39,198.51.100.234,80,allow,default_allow,135206
fw_evt_003040,2026-01-01T02:40:00+00:00,10.2.235.40,198.51.100.235,443,allow,default_allow,284533
fw_evt_003041,2026-01-01T02:41:00+00:00,10.2.236.41,198.51.100.236,443,allow,egress_monitor,346120
fw_evt_003042,2026-01-01T02:42:00+00:00,10.2.237.42,198.51.100.237,53,allow,default_allow,499841
fw_evt_003043,2026-01-01T02:43:00+00:00,10.2.238.43,198.51.100.238,443,allow,default_allow,175363
fw_evt_003044,2026-01-01T02:44:00+00:00,10.2.239.44,198.51.100.239,53,allow,egress_monitor,292800
fw_evt_003045,2026-01-01T02:45:00+00:00,10.2.240.45,198.51.100.240,80,deny,block_known_bad,250264
fw_evt_003046,2026-01-01T02:46:00+00:00,10.2.241.46,198.51.100.241,4444,allow,default_allow,366054
fw_evt_003047,2026-01-01T02:47:00+00:00,10.2.242.47,198.51.100.242,80,allow,egress_monitor,471377
fw_evt_003048,2026-01-01T02:48:00+00:00,10.2.243.48,198.51.100.243,22,deny,egress_monitor,427508
fw_evt_003049,2026-01-01T02:49:00+00:00,10.2.244.49,198.51.100.244,53,allow,egress_monitor,13477
fw_evt_003050,2026-01-01T02:50:00+00:00,10.2.245.50,198.51.100.245,22,allow,egress_monitor,478365
fw_evt_003051,2026-01-01T02:51:00+00:00,10.2.246.51,198.51.100.246,80,allow,egress_monitor,289160
fw_evt_003052,2026-01-01T02:52:00+00:00,10.2.247.52,198.51.100.247,4444,allow,default_allow,362652
fw_evt_003053,2026-01-01T02:53:00+00:00,10.2.248.53,198.51.100.248,4444,allow,block_known_bad,54756
fw_evt_003054,2026-01-01T02:54:00+00:00,10.2.249.54,198.51.100.249,53,deny,egress_monitor,271987
fw_evt_003055,2026-01-01T02:55:00+00:00,10.2.250.55,198.51.100.250,53,allow,default_allow,50887
fw_evt_003056,2026-01-01T02:56:00+00:00,10.2.251.56,198.51.100.251,22,allow,block_known_bad,225709
fw_evt_003057,2026-01-01T02:57:00+00:00,10.2.252.57,198.51.100.252,22,allow,egress_monitor,350551
fw_evt_003058,2026-01-01T02:58:00+00:00,10.2.253.58,198.51.100.253,4444,allow,default_allow,184557
fw_evt_003059,2026-01-01T02:59:00+00:00,10.2.254.59,198.51.100.254,4444,deny,egress_monitor,380940
fw_evt_003060,2026-01-01T03:00:00+00:00,10.2.0.60,198.51.100.0,443,deny,default_allow,476979
fw_evt_003061,2026-01-01T03:01:00+00:00,10.2.1.61,198.51.100.1,443,allow,default_allow,1888
fw_evt_003062,2026-01-01T03:02:00+00:00,10.2.2.62,198.51.100.2,53,allow,egress_monitor,281119
fw_evt_003063,2026-01-01T03:03:00+00:00,10.2.3.63,198.51.100.3,443,allow,egress_monitor,166539
fw_evt_003064,2026-01-01T03:04:00+00:00,10.2.4.64,198.51.100.4,4444,allow,egress_monitor,283681
fw_evt_003065,2026-01-01T03:05:00+00:00,10.2.5.65,198.51.100.5,4444,allow,default_allow,242866
fw_evt_003066,2026-01-01T03:06:00+00:00,10.2.6.66,198.51.100.6,443,allow,egress_monitor,31146
fw_evt_003067,2026-01-01T03:07:00+00:00,10.2.7.67,198.51.100.7,53,allow,block_known_bad,25639
fw_evt_003068,2026-01-01T03:08:00+00:00,10.2.8.68,198.51.100.8,443,allow,egress_monitor,444155
fw_evt_003069,2026-01-01T03:09:00+00:00,10.2.9.69,198.51.100.9,22,allow,egress_monitor,77834
fw_evt_003070,2026-01-01T03:10:00+00:00,10.2.10.70,198.51.100.10,80,deny,default_allow,196246
fw_evt_003071,2026-01-01T03:11:00+00:00,10.2.11.71,198.51.100.11,22,allow,egress_monitor,305359
fw_evt_003072,2026-01-01T03:12:00+00:00,10.2.12.72,198.51.100.12,22,allow,block_known_bad,390051
fw_evt_003073,2026-01-01T03:13:00+00:00,10.2.13.73,198.51.100.13,53,allow,block_known_bad,37872
fw_evt_003074,2026-01-01T03:14:00+00:00,10.2.14.74,198.51.100.14,80,allow,default_allow,314603
fw_evt_003075,2026-01-01T03:15:00+00:00,10.2.15.75,198.51.100.15,22,allow,default_allow,48078
fw_evt_003076,2026-01-01T03:16:00+00:00,10.2.16.76,198.51.100.16,4444,allow,default_allow,366549
fw_evt_003077,2026-01-01T03:17:00+00:00,10.2.17.77,198.51.100.17,53,allow,block_known_bad,464997
fw_evt_003078,2026-01-01T03:18:00+00:00,10.2.18.78,198.51.100.18,22,allow,block_known_bad,219397
fw_evt_003079,2026-01-01T03:19:00+00:00,10.2.19.79,198.51.100.19,443,allow,default_allow,61381
fw_evt_003080,2026-01-01T03:20:00+00:00,10.2.20.80,198.51.100.20,53,allow,egress_monitor,171946
fw_evt_003081,2026-01-01T03:21:00+00:00,10.2.21.81,198.51.100.21,4444,allow,default_allow,310937
fw_evt_003082,2026-01-01T03:22:00+00:00,10.2.22.82,198.51.100.22,53,allow,egress_monitor,358566
fw_evt_003083,2026-01-01T03:23:00+00:00,10.2.23.83,198.51.100.23,4444,allow,block_known_bad,437129
fw_evt_003084,2026-01-01T03:24:00+00:00,10.2.24.84,198.51.100.24,443,allow,egress_monitor,185520
fw_evt_003085,2026-01-01T03:25:00+00:00,10.2.25.85,198.51.100.25,4444,allow,block_known_bad,128321
fw_evt_003086,2026-01-01T03:26:00+00:00,10.2.26.86,198.51.100.26,80,allow,block_known_bad,374284
fw_evt_003087,2026-01-01T03:27:00+00:00,10.2.27.87,198.51.100.27,80,allow,egress_monitor,364419
fw_evt_003088,2026-01-01T03:28:00+00:00,10.2.28.88,198.51.100.28,80,allow,default_allow,220143
fw_evt_003089,2026-01-01T03:29:00+00:00,10.2.29.89,198.51.100.29,53,deny,egress_monitor,40200
fw_evt_003090,2026-01-01T03:30:00+00:00,10.2.30.90,198.51.100.30,80,deny,block_known_bad,450588
fw_evt_003091,2026-01-01T03:31:00+00:00,10.2.31.91,198.51.100.31,80,allow,block_known_bad,65396
fw_evt_003092,2026-01-01T03:32:00+00:00,10.2.32.92,198.51.100.32,53,allow,block_known_bad,371313
fw_evt_003093,2026-01-01T03:33:00+00:00,10.2.33.93,198.51.100.33,443,allow,default_allow,101871
fw_evt_003094,2026-01-01T03:34:00+00:00,10.2.34.94,198.51.100.34,53,allow,block_known_bad,99717
fw_evt_003095,2026-01-01T03:35:00+00:00,10.2.35.95,198.51.100.35,53,allow,block_known_bad,363832
fw_evt_003096,2026-01-01T03:36:00+00:00,10.2.36.96,198.51.100.36,4444,allow,block_known_bad,337029
fw_evt_003097,2026-01-01T03:37:00+00:00,10.2.37.97,198.51.100.37,53,allow,block_known_bad,249345
fw_evt_003098,2026-01-01T03:38:00+00:00,10.2.38.98,198.51.100.38,443,allow,default_allow,29202
fw_evt_003099,2026-01-01T03:39:00+00:00,10.2.39.99,198.51.100.39,443,allow,block_known_bad,234647
fw_evt_003100,2026-01-01T03:40:00+00:00,10.2.40.100,198.51.100.40,443,allow,egress_monitor,138447
fw_evt_003101,2026-01-01T03:41:00+00:00,10.2.41.101,198.51.100.41,4444,allow,egress_monitor,183752
fw_evt_003102,2026-01-01T03:42:00+00:00,10.2.42.102,198.51.100.42,443,allow,default_allow,108557
fw_evt_003103,2026-01-01T03:43:00+00:00,10.2.43.103,198.51.100.43,22,allow,default_allow,110897
fw_evt_003104,2026-01-01T03:44:00+00:00,10.2.44.104,198.51.100.44,443,allow,egress_monitor,21028
fw_evt_003105,2026-01-01T03:45:00+00:00,10.2.45.105,198.51.100.45,443,allow,egress_monitor,306443
fw_evt_003106,2026-01-01T03:46:00+00:00,10.2.46.106,198.51.100.46,80,allow,egress_monitor,483513
fw_evt_003107,2026-01-01T03:47:00+00:00,10.2.47.107,198.51.100.47,4444,allow,default_allow,440999
fw_evt_003108,2026-01-01T03:48:00+00:00,10.2.48.108,198.51.100.48,22,allow,default_allow,19679
fw_evt_003109,2026-01-01T03:49:00+00:00,10.2.49.109,198.51.100.49,4444,allow,block_known_bad,123779
fw_evt_003110,2026-01-01T03:50:00+00:00,10.2.50.110,198.51.100.50,4444,allow,block_known_bad,309880
fw_evt_003111,2026-01-01T03:51:00+00:00,10.2.51.111,198.51.100.51,4444,allow,egress_monitor,389761
fw_evt_003112,2026-01-01T03:52:00+00:00,10.2.52.112,198.51.100.52,443,allow,egress_monitor,184681
fw_evt_003113,2026-01-01T03:53:00+00:00,10.2.53.113,198.51.100.53,443,allow,default_allow,303356
fw_evt_003114,2026-01-01T03:54:00+00:00,10.2.54.114,198.51.100.54,53,allow,block_known_bad,156840
fw_evt_003115,2026-01-01T03:55:00+00:00,10.2.55.115,198.51.100.55,80,allow,default_allow,161453
fw_evt_003116,2026-01-01T03:56:00+00:00,10.2.56.116,198.51.100.56,4444,deny,egress_monitor,132337
fw_evt_003117,2026-01-01T03:57:00+00:00,10.2.57.117,198.51.100.57,443,allow,egress_monitor,11453
fw_evt_003118,2026-01-01T03:58:00+00:00,10.2.58.118,198.51.100.58,4444,allow,default_allow,168942
fw_evt_003119,2026-01-01T03:59:00+00:00,10.2.59.119,198.51.100.59,53,allow,default_allow,160987
fw_evt_003120,2026-01-01T04:00:00+00:00,10.2.60.120,198.51.100.60,80,deny,default_allow,358085
fw_evt_003121,2026-01-01T04:01:00+00:00,10.2.61.121,198.51.100.61,443,allow,block_known_bad,253256
fw_evt_003122,2026-01-01T04:02:00+00:00,10.2.62.122,198.51.100.62,22,allow,block_known_bad,403178
fw_evt_003123,2026-01-01T04:03:00+00:00,10.2.63.123,198.51.100.63,443,allow,block_known_bad,303948
fw_evt_003124,2026-01-01T04:04:00+00:00,10.2.64.124,198.51.100.64,22,allow,default_allow,77044
fw_evt_003125,2026-01-01T04:05:00+00:00,10.2.65.125,198.51.100.65,443,allow,block_known_bad,262120
fw_evt_003126,2026-01-01T04:06:00+00:00,10.2.66.126,198.51.100.66,80,allow,egress_monitor,344224
fw_evt_003127,2026-01-01T04:07:00+00:00,10.2.67.127,198.51.100.67,22,allow,default_allow,359746
fw_evt_003128,2026-01-01T04:08:00+00:00,10.2.68.128,198.51.100.68,53,deny,default_allow,309081
fw_evt_003129,2026-01-01T04:09:00+00:00,10.2.69.129,198.51.100.69,53,allow,block_known_bad,401784
fw_evt_003130,2026-01-01T04:10:00+00:00,10.2.70.130,198.51.100.70,53,allow,egress_monitor,224021
fw_evt_003131,2026-01-01T04:11:00+00:00,10.2.71.131,198.51.100.71,80,allow,default_allow,470246
fw_evt_003132,2026-01-01T04:12:00+00:00,10.2.72.132,198.51.100.72,443,allow,default_allow,361438
fw_evt_003133,2026-01-01T04:13:00+00:00,10.2.73.133,198.51.100.73,22,allow,egress_monitor,286840
fw_evt_003134,2026-01-01T04:14:00+00:00,10.2.74.134,198.51.100.74,4444,allow,egress_monitor,403911
fw_evt_003135,2026-01-01T04:15:00+00:00,10.2.75.135,198.51.100.75,53,allow,default_allow,13281
fw_evt_003136,2026-01-01T04:16:00+00:00,10.2.76.136,198.51.100.76,4444,allow,egress_monitor,65908
fw_evt_003137,2026-01-01T04:17:00+00:00,10.2.77.137,198.51.100.77,443,allow,block_known_bad,69574
fw_evt_003138,2026-01-01T04:18:00+00:00,10.2.78.138,198.51.100.78,80,allow,default_allow,304255
fw_evt_003139,2026-01-01T04:19:00+00:00,10.2.79.139,198.51.100.79,443,allow,egress_monitor,288519
fw_evt_003140,2026-01-01T04:20:00+00:00,10.2.80.140,198.51.100.80,4444,allow,block_known_bad,164844
fw_evt_003141,2026-01-01T04:21:00+00:00,10.2.81.141,198.51.100.81,22,allow,egress_monitor,394319
fw_evt_003142,2026-01-01T04:22:00+00:00,10.2.82.142,198.51.100.82,22,deny,block_known_bad,2225
fw_evt_003143,2026-01-01T04:23:00+00:00,10.2.83.143,198.51.100.83,4444,allow,egress_monitor,430611
fw_evt_003144,2026-01-01T04:24:00+00:00,10.2.84.144,198.51.100.84,80,allow,block_known_bad,355489
fw_evt_003145,2026-01-01T04:25:00+00:00,10.2.85.145,198.51.100.85,53,allow,default_allow,184837
fw_evt_003146,2026-01-01T04:26:00+00:00,10.2.86.146,198.51.100.86,4444,allow,block_known_bad,122401
fw_evt_003147,2026-01-01T04:27:00+00:00,10.2.87.147,198.51.100.87,4444,allow,default_allow,126102
fw_evt_003148,2026-01-01T04:28:00+00:00,10.2.88.148,198.51.100.88,443,allow,egress_monitor,277626
fw_evt_003149,2026-01-01T04:29:00+00:00,10.2.89.149,198.51.100.89,4444,allow,default_allow,426239
fw_evt_003150,2026-01-01T04:30:00+00:00,10.2.90.150,198.51.100.90,80,allow,default_allow,17231
fw_evt_003151,2026-01-01T04:31:00+00:00,10.2.91.151,198.51.100.91,53,allow,default_allow,491937
fw_evt_003152,2026-01-01T04:32:00+00:00,10.2.92.152,198.51.100.92,443,allow,default_allow,155457
fw_evt_003153,2026-01-01T04:33:00+00:00,10.2.93.153,198.51.100.93,22,allow,block_known_bad,93324
fw_evt_003154,2026-01-01T04:34:00+00:00,10.2.94.154,198.51.100.94,53,allow,block_known_bad,413747
fw_evt_003155,2026-01-01T04:35:00+00:00,10.2.95.155,198.51.100.95,22,allow,egress_monitor,253218
fw_evt_003156,2026-01-01T04:36:00+00:00,10.2.96.156,198.51.100.96,443,allow,egress_monitor,52849
fw_evt_003157,2026-01-01T04:37:00+00:00,10.2.97.157,198.51.100.97,53,deny,default_allow,811
fw_evt_003158,2026-01-01T04:38:00+00:00,10.2.98.158,198.51.100.98,80,allow,egress_monitor,164172
fw_evt_003159,2026-01-01T04:39:00+00:00,10.2.99.159,198.51.100.99,53,allow,block_known_bad,457620
fw_evt_003160,2026-01-01T04:40:00+00:00,10.2.100.160,198.51.100.100,22,deny,default_allow,102753
fw_evt_003161,2026-01-01T04:41:00+00:00,10.2.101.161,198.51.100.101,80,allow,default_allow,72344
fw_evt_003162,2026-01-01T04:42:00+00:00,10.2.102.162,198.51.100.102,443,allow,default_allow,498427
fw_evt_003163,2026-01-01T04:43:00+00:00,10.2.103.163,198.51.100.103,22,allow,block_known_bad,112718
fw_evt_003164,2026-01-01T04:44:00+00:00,10.2.104.164,198.51.100.104,443,allow,block_known_bad,398144
fw_evt_003165,2026-01-01T04:45:00+00:00,10.2.105.165,198.51.100.105,22,allow,default_allow,26068
fw_evt_003166,2026-01-01T04:46:00+00:00,10.2.106.166,198.51.100.106,53,allow,egress_monitor,2655
fw_evt_003167,2026-01-01T04:47:00+00:00,10.2.107.167,198.51.100.107,53,deny,egress_monitor,305033
fw_evt_003168,2026-01-01T04:48:00+00:00,10.2.108.168,198.51.100.108,443,allow,block_known_bad,119015
fw_evt_003169,2026-01-01T04:49:00+00:00,10.2.109.169,198.51.100.109,53,allow,default_allow,371548
fw_evt_003170,2026-01-01T04:50:00+00:00,10.2.110.170,198.51.100.110,4444,allow,block_known_bad,351144
fw_evt_003171,2026-01-01T04:51:00+00:00,10.2.111.171,198.51.100.111,22,allow,block_known_bad,366660
fw_evt_003172,2026-01-01T04:52:00+00:00,10.2.112.172,198.51.100.112,22,allow,egress_monitor,326199
fw_evt_003173,2026-01-01T04:53:00+00:00,10.2.113.173,198.51.100.113,80,allow,egress_monitor,233652
fw_evt_003174,2026-01-01T04:54:00+00:00,10.2.114.174,198.51.100.114,80,deny,default_allow,447323
fw_evt_003175,2026-01-01T04:55:00+00:00,10.2.115.175,198.51.100.115,22,deny,egress_monitor,7853
fw_evt_003176,2026-01-01T04:56:00+00:00,10.2.116.176,198.51.100.116,53,allow,block_known_bad,476567
fw_evt_003177,2026-01-01T04:57:00+00:00,10.2.117.177,198.51.100.117,80,allow,default_allow,126676
fw_evt_003178,2026-01-01T04:58:00+00:00,10.2.118.178,198.51.100.118,22,allow,default_allow,68588
fw_evt_003179,2026-01-01T04:59:00+00:00,10.2.119.179,198.51.100.119,443,allow,egress_monitor,272860
fw_evt_003180,2026-01-01T05:00:00+00:00,10.2.120.180,198.51.100.120,443,allow,egress_monitor,328924
fw_evt_003181,2026-01-01T05:01:00+00:00,10.2.121.181,198.51.100.121,53,allow,block_known_bad,332311
fw_evt_003182,2026-01-01T05:02:00+00:00,10.2.122.182,198.51.100.122,4444,deny,egress_monitor,329179
fw_evt_003183,2026-01-01T05:03:00+00:00,10.2.123.183,198.51.100.123,53,allow,egress_monitor,375179
fw_evt_003184,2026-01-01T05:04:00+00:00,10.2.124.184,198.51.100.124,53,allow,block_known_bad,43796
fw_evt_003185,2026-01-01T05:05:00+00:00,10.2.125.185,198.51.100.125,443,allow,egress_monitor,497550
fw_evt_003186,2026-01-01T05:06:00+00:00,10.2.126.186,198.51.100.126,4444,deny,default_allow,170463
fw_evt_003187,2026-01-01T05:07:00+00:00,10.2.127.187,198.51.100.127,80,allow,default_allow,412004
fw_evt_003188,2026-01-01T05:08:00+00:00,10.2.128.188,198.51.100.128,53,allow,egress_monitor,137293
fw_evt_003189,2026-01-01T05:09:00+00:00,10.2.129.189,198.51.100.129,80,allow,egress_monitor,415570
fw_evt_003190,2026-01-01T05:10:00+00:00,10.2.130.190,198.51.100.130,22,deny,default_allow,316313
fw_evt_003191,2026-01-01T05:11:00+00:00,10.2.131.191,198.51.100.131,443,allow,egress_monitor,8211
fw_evt_003192,2026-01-01T05:12:00+00:00,10.2.132.192,198.51.100.132,22,allow,egress_monitor,230283
fw_evt_003193,2026-01-01T05:13:00+00:00,10.2.133.193,198.51.100.133,80,allow,block_known_bad,89908
fw_evt_003194,2026-01-01T05:14:00+00:00,10.2.134.194,198.51.100.134,443,allow,block_known_bad,406680
fw_evt_003195,2026-01-01T05:15:00+00:00,10.2.135.195,198.51.100.135,80,allow,block_known_bad,136858
fw_evt_003196,2026-01-01T05:16:00+00:00,10.2.136.196,198.51.100.136,443,allow,block_known_bad,336813
fw_evt_003197,2026-01-01T05:17:00+00:00,10.2.137.197,198.51.100.137,80,allow,egress_monitor,138048
fw_evt_003198,2026-01-01T05:18:00+00:00,10.2.138.198,198.51.100.138,80,allow,default_allow,388515
fw_evt_003199,2026-01-01T05:19:00+00:00,10.2.139.199,198.51.100.139,443,allow,default_allow,493844
fw_evt_003200,2026-01-01T05:20:00+00:00,10.2.140.0,198.51.100.140,443,deny,default_allow,263092
fw_evt_003201,2026-01-01T05:21:00+00:00,10.2.141.1,198.51.100.141,53,allow,default_allow,105646
fw_evt_003202,2026-01-01T05:22:00+00:00,10.2.142.2,198.51.100.142,443,deny,default_allow,447659
fw_evt_003203,2026-01-01T05:23:00+00:00,10.2.143.3,198.51.100.143,80,allow,default_allow,326124
fw_evt_003204,2026-01-01T05:24:00+00:00,10.2.144.4,198.51.100.144,80,allow,block_known_bad,359566
fw_evt_003205,2026-01-01T05:25:00+00:00,10.2.145.5,198.51.100.145,22,allow,default_allow,160309
fw_evt_003206,2026-01-01T05:26:00+00:00,10.2.146.6,198.51.100.146,80,allow,egress_monitor,225689
fw_evt_003207,2026-01-01T05:27:00+00:00,10.2.147.7,198.51.100.147,80,allow,block_known_bad,289931
fw_evt_003208,2026-01-01T05:28:00+00:00,10.2.148.8,198.51.100.148,443,deny,default_allow,422511
fw_evt_003209,2026-01-01T05:29:00+00:00,10.2.149.9,198.51.100.149,53,allow,block_known_bad,449337
fw_evt_003210,2026-01-01T05:30:00+00:00,10.2.150.10,198.51.100.150,53,allow,block_known_bad,90303
fw_evt_003211,2026-01-01T05:31:00+00:00,10.2.151.11,198.51.100.151,22,allow,block_known_bad,165342
fw_evt_003212,2026-01-01T05:32:00+00:00,10.2.152.12,198.51.100.152,4444,deny,egress_monitor,612
fw_evt_003213,2026-01-01T05:33:00+00:00,10.2.153.13,198.51.100.153,22,allow,block_known_bad,406294
fw_evt_003214,2026-01-01T05:34:00+00:00,10.2.154.14,198.51.100.154,4444,allow,egress_monitor,65031
fw_evt_003215,2026-01-01T05:35:00+00:00,10.2.155.15,198.51.100.155,4444,deny,default_allow,31149
fw_evt_003216,2026-01-01T05:36:00+00:00,10.2.156.16,198.51.100.156,80,allow,block_known_bad,475152
fw_evt_003217,2026-01-01T05:37:00+00:00,10.2.157.17,198.51.100.157,53,allow,default_allow,68042
fw_evt_003218,2026-01-01T05:38:00+00:00,10.2.158.18,198.51.100.158,22,allow,egress_monitor,305235
fw_evt_003219,2026-01-01T05:39:00+00:00,10.2.159.19,198.51.100.159,4444,allow,block_known_bad,418066
fw_evt_003220,2026-01-01T05:40:00+00:00,10.2.160.20,198.51.100.160,53,allow,default_allow,45601
fw_evt_003221,2026-01-01T05:41:00+00:00,10.2.161.21,198.51.100.161,4444,allow,block_known_bad,102915
fw_evt_003222,2026-01-01T05:42:00+00:00,10.2.162.22,198.51.100.162,4444,deny,egress_monitor,479988
fw_evt_003223,2026-01-01T05:43:00+00:00,10.2.163.23,198.51.100.163,4444,allow,block_known_bad,392632
fw_evt_003224,2026-01-01T05:44:00+00:00,10.2.164.24,198.51.100.164,443,allow,default_allow,195548
fw_evt_003225,2026-01-01T05:45:00+00:00,10.2.165.25,198.51.100.165,4444,allow,default_allow,159458
fw_evt_003226,2026-01-01T05:46:00+00:00,10.2.166.26,198.51.100.166,22,deny,block_known_bad,72388
fw_evt_003227,2026-01-01T05:47:00+00:00,10.2.167.27,198.51.100.167,22,allow,block_known_bad,486147
