event_id,timestamp,sender,recipient,subject,attachment_type,url_count,phishing_score,delivered_flag,clicked_flag
mail_evt_004525,2026-01-01T03:25:00+00:00,sender125@synthetic-mail.example,user_0215,Synthetic business message,pdf,3,52,True,False
mail_evt_004526,2026-01-01T03:26:00+00:00,sender126@synthetic-mail.example,user_0181,Synthetic business message,zip,1,2,True,True
mail_evt_004527,2026-01-01T03:27:00+00:00,sender127@synthetic-mail.example,user_0339,Synthetic business message,pdf,0,30,True,False
mail_evt_004528,2026-01-01T03:28:00+00:00,sender128@synthetic-mail.example,user_0247,Synthetic business message,none,2,34,True,False
mail_evt_004529,2026-01-01T03:29:00+00:00,sender129@synthetic-mail.example,user_0028,Synthetic business message,docx,2,33,True,False
mail_evt_004530,2026-01-01T03:30:00+00:00,sender130@synthetic-mail.example,user_0457,Synthetic business message,zip,1,49,True,False
mail_evt_004531,2026-01-01T03:31:00+00:00,sender131@synthetic-mail.example,user_0159,Synthetic business message,pdf,2,11,True,False
mail_evt_004532,2026-01-01T03:32:00+00:00,sender132@synthetic-mail.example,user_0367,Synthetic business message,zip,0,21,True,False
mail_evt_004533,2026-01-01T03:33:00+00:00,sender133@synthetic-mail.example,user_0398,Synthetic business message,pdf,1,17,True,False
mail_evt_004534,2026-01-01T03:34:00+00:00,sender134@synthetic-mail.example,user_0215,Synthetic business message,zip,0,53,True,True
mail_evt_004535,2026-01-01T03:35:00+00:00,sender135@synthetic-mail.example,user_0390,Synthetic business message,docx,1,31,True,False
mail_evt_004536,2026-01-01T03:36:00+00:00,sender136@synthetic-mail.example,user_0187,Synthetic business message,none,1,44,True,False
mail_evt_004537,2026-01-01T03:37:00+00:00,sender137@synthetic-mail.example,user_0039,Synthetic business message,none,4,34,True,False
mail_evt_004538,2026-01-01T03:38:00+00:00,sender138@synthetic-mail.example,user_0133,Synthetic business message,pdf,3,2,True,False
mail_evt_004539,2026-01-01T03:39:00+00:00,sender139@synthetic-mail.example,user_0079,Synthetic business message,none,3,50,True,False
mail_evt_004540,2026-01-01T03:40:00+00:00,sender140@synthetic-mail.example,user_0281,Synthetic business message,zip,4,51,True,False
mail_evt_004541,2026-01-01T03:41:00+00:00,sender141@synthetic-mail.example,user_0406,Synthetic business message,docx,2,38,True,False
mail_evt_004542,2026-01-01T03:42:00+00:00,sender142@synthetic-mail.example,user_0148,Synthetic business message,docx,1,6,True,False
mail_evt_004543,2026-01-01T03:43:00+00:00,sender143@synthetic-mail.example,user_0234,Synthetic business message,zip,0,21,True,False
mail_evt_004544,2026-01-01T03:44:00+00:00,sender144@synthetic-mail.example,user_0421,Synthetic business message,docx,0,20,True,False
mail_evt_004545,2026-01-01T03:45:00+00:00,sender145@synthetic-mail.example,user_0316,Synthetic business message,none,0,11,True,False
mail_evt_004546,2026-01-01T03:46:00+00:00,sender146@synthetic-mail.example,user_0235,Synthetic business message,pdf,1,8,True,False
mail_evt_004547,2026-01-01T03:47:00+00:00,sender147@synthetic-mail.example,user_0475,Synthetic business message,zip,3,39,True,False
mail_evt_004548,2026-01-01T03:48:00+00:00,sender148@synthetic-mail.example,user_0293,Synthetic business message,pdf,2,29,True,False
mail_evt_004549,2026-01-01T03:49:00+00:00,sender149@synthetic-mail.example,user_0256,Synthetic business message,none,1,26,True,True
mail_evt_004550,2026-01-01T03:50:00+00:00,sender150@synthetic-mail.example,user_0104,Synthetic business message,none,3,33,True,False
mail_evt_004551,2026-01-01T03:51:00+00:00,sender151@synthetic-mail.example,user_0174,Synthetic business message,docx,1,22,True,False
mail_evt_004552,2026-01-01T03:52:00+00:00,sender152@synthetic-mail.example,user_0486,Synthetic business message,docx,4,28,True,False
mail_evt_004553,2026-01-01T03:53:00+00:00,sender153@synthetic-mail.example,user_0341,Synthetic business message,zip,3,50,True,False
mail_evt_004554,2026-01-01T03:54:00+00:00,sender154@synthetic-mail.example,user_0261,Synthetic business message,zip,2,36,True,False
mail_evt_004555,2026-01-01T03:55:00+00:00,sender155@synthetic-mail.example,user_0205,Synthetic business message,docx,4,35,True,True
mail_evt_004556,2026-01-01T03:56:00+00:00,sender156@synthetic-mail.example,user_0146,Synthetic business message,docx,2,18,True,False
mail_evt_004557,2026-01-01T03:57:00+00:00,sender157@synthetic-mail.example,user_0484,Synthetic business message,pdf,1,51,True,True
mail_evt_004558,2026-01-01T03:58:00+00:00,sender158@synthetic-mail.example,user_0451,Synthetic business message,pdf,3,14,True,False
mail_evt_004559,2026-01-01T03:59:00+00:00,sender159@synthetic-mail.example,user_0489,Synthetic business message,docx,3,8,True,False
mail_evt_004560,2026-01-01T04:00:00+00:00,sender160@synthetic-mail.example,user_0414,Synthetic business message,none,3,17,True,False
mail_evt_004561,2026-01-01T04:01:00+00:00,sender161@synthetic-mail.example,user_0206,Synthetic business message,zip,3,4,True,False
mail_evt_004562,2026-01-01T04:02:00+00:00,sender162@synthetic-mail.example,user_0075,Synthetic business message,none,2,3,True,False
mail_evt_004563,2026-01-01T04:03:00+00:00,sender163@synthetic-mail.example,user_0438,Synthetic business message,docx,0,50,True,False
mail_evt_004564,2026-01-01T04:04:00+00:00,sender164@synthetic-mail.example,user_0232,Synthetic business message,pdf,0,52,True,False
mail_evt_004565,2026-01-01T04:05:00+00:00,sender165@synthetic-mail.example,user_0357,Synthetic business message,none,3,41,True,False
mail_evt_004566,2026-01-01T04:06:00+00:00,sender166@synthetic-mail.example,user_0344,Synthetic business message,docx,4,41,True,False
mail_evt_004567,2026-01-01T04:07:00+00:00,sender167@synthetic-mail.example,user_0036,Synthetic business message,zip,4,50,True,False
mail_evt_004568,2026-01-01T04:08:00+00:00,sender168@synthetic-mail.example,user_0271,Synthetic business message,pdf,2,9,True,False
mail_evt_004569,2026-01-01T04:09:00+00:00,sender169@synthetic-mail.example,user_0032,Synthetic business message,none,3,37,True,False
mail_evt_004570,2026-01-01T04:10:00+00:00,sender170@synthetic-mail.example,user_0328,Synthetic business message,pdf,1,1,True,False
mail_evt_004571,2026-01-01T04:11:00+00:00,sender171@synthetic-mail.example,user_0166,Synthetic business message,pdf,4,52,True,False
mail_evt_004572,2026-01-01T04:12:00+00:00,sender172@synthetic-mail.example,user_0269,Synthetic business message,zip,2,30,True,True
mail_evt_004573,2026-01-01T04:13:00+00:00,sender173@synthetic-mail.example,user_0288,Synthetic business message,docx,2,41,True,False
mail_evt_004574,2026-01-01T04:14:00+00:00,sender174@synthetic-mail.example,user_0136,Synthetic business message,zip,0,10,True,False
mail_evt_004575,2026-01-01T04:15:00+00:00,sender175@synthetic-mail.example,user_0269,Synthetic business message,zip,0,42,True,False
mail_evt_004576,2026-01-01T04:16:00+00:00,sender176@synthetic-mail.example,user_0162,Synthetic business message,pdf,1,36,True,True
mail_evt_004577,2026-01-01T04:17:00+00:00,sender177@synthetic-mail.example,user_0402,Synthetic business message,zip,0,48,True,False
mail_evt_004578,2026-01-01T04:18:00+00:00,sender178@synthetic-mail.example,user_0223,Synthetic business message,zip,2,11,True,False
mail_evt_004579,2026-01-01T04:19:00+00:00,sender179@synthetic-mail.example,user_0041,Synthetic business message,none,3,41,True,False
mail_evt_004580,2026-01-01T04:20:00+00:00,sender180@synthetic-mail.example,user_0403,Synthetic business message,docx,1,41,True,False
mail_evt_004581,2026-01-01T04:21:00+00:00,sender181@synthetic-mail.example,user_0252,Synthetic business message,none,3,23,True,False
mail_evt_004582,2026-01-01T04:22:00+00:00,sender182@synthetic-mail.example,user_0069,Synthetic business message,zip,0,47,True,False
mail_evt_004583,2026-01-01T04:23:00+00:00,sender183@synthetic-mail.example,user_0106,Synthetic business message,none,4,18,True,False
mail_evt_004584,2026-01-01T04:24:00+00:00,sender184@synthetic-mail.example,user_0204,Synthetic business message,none,0,18,True,False
mail_evt_004585,2026-01-01T04:25:00+00:00,sender185@synthetic-mail.example,user_0446,Synthetic business message,pdf,4,51,True,False
mail_evt_004586,2026-01-01T04:26:00+00:00,sender186@synthetic-mail.example,user_0072,Synthetic business message,none,3,42,True,True
mail_evt_004587,2026-01-01T04:27:00+00:00,sender187@synthetic-mail.example,user_0200,Synthetic business message,zip,0,4,True,False
mail_evt_004588,2026-01-01T04:28:00+00:00,sender188@synthetic-mail.example,user_0075,Synthetic business message,pdf,4,5,True,False
mail_evt_004589,2026-01-01T04:29:00+00:00,sender189@synthetic-mail.example,user_0252,Synthetic business message,docx,2,28,True,False
mail_evt_004590,2026-01-01T04:30:00+00:00,sender190@synthetic-mail.example,user_0315,Synthetic business message,none,4,9,True,False
mail_evt_004591,2026-01-01T04:31:00+00:00,sender191@synthetic-mail.example,user_0173,Synthetic business message,docx,2,39,True,False
mail_evt_004592,2026-01-01T04:32:00+00:00,sender192@synthetic-mail.example,user_0495,Synthetic business message,none,2,47,True,False
mail_evt_004593,2026-01-01T04:33:00+00:00,sender193@synthetic-mail.example,user_0413,Synthetic business message,none,4,28,True,False
mail_evt_004594,2026-01-01T04:34:00+00:00,sender194@synthetic-mail.example,user_0341,Synthetic business message,pdf,1,53,True,False
mail_evt_004595,2026-01-01T04:35:00+00:00,sender195@synthetic-mail.example,user_0215,Synthetic business message,docx,1,7,True,False
mail_evt_004596,2026-01-01T04:36:00+00:00,sender196@synthetic-mail.example,user_0083,Synthetic business message,none,2,1,True,False
mail_evt_004597,2026-01-01T04:37:00+00:00,sender197@synthetic-mail.example,user_0345,Synthetic business message,pdf,3,52,True,False
mail_evt_004598,2026-01-01T04:38:00+00:00,sender198@synthetic-mail.example,user_0391,Synthetic business message,zip,0,21,True,False
mail_evt_004599,2026-01-01T04:39:00+00:00,sender199@synthetic-mail.example,user_0076,Synthetic business message,docx,1,28,True,False
mail_evt_004600,2026-01-01T04:40:00+00:00,sender0@synthetic-mail.example,user_0327,Synthetic business message,none,3,53,True,False
mail_evt_004601,2026-01-01T04:41:00+00:00,sender1@synthetic-mail.example,user_0375,Synthetic business message,zip,4,7,True,False
mail_evt_004602,2026-01-01T04:42:00+00:00,sender2@synthetic-mail.example,user_0164,Synthetic business message,docx,2,20,True,False
mail_evt_004603,2026-01-01T04:43:00+00:00,sender3@synthetic-mail.example,user_0442,Synthetic business message,docx,4,9,True,False
mail_evt_004604,2026-01-01T04:44:00+00:00,sender4@synthetic-mail.example,user_0363,Synthetic business message,docx,3,31,True,False
mail_evt_004605,2026-01-01T04:45:00+00:00,sender5@synthetic-mail.example,user_0001,Synthetic business message,zip,2,14,True,False
mail_evt_004606,2026-01-01T04:46:00+00:00,sender6@synthetic-mail.example,user_0037,Synthetic business message,pdf,0,50,True,False
mail_evt_004607,2026-01-01T04:47:00+00:00,sender7@synthetic-mail.example,user_0241,Synthetic business message,zip,0,53,True,False
mail_evt_004608,2026-01-01T04:48:00+00:00,sender8@synthetic-mail.example,user_0143,Synthetic business message,none,4,32,True,False
mail_evt_004609,2026-01-01T04:49:00+00:00,sender9@synthetic-mail.example,user_0178,Synthetic business message,docx,2,32,True,False
mail_evt_004610,2026-01-01T04:50:00+00:00,sender10@synthetic-mail.example,user_0435,Synthetic business message,none,2,38,True,False
mail_evt_004611,2026-01-01T04:51:00+00:00,sender11@synthetic-mail.example,user_0167,Synthetic business message,docx,3,26,True,False
mail_evt_004612,2026-01-01T04:52:00+00:00,sender12@synthetic-mail.example,user_0397,Synthetic business message,pdf,3,49,True,False
mail_evt_004613,2026-01-01T04:53:00+00:00,sender13@synthetic-mail.example,user_0328,Synthetic business message,zip,4,1,True,False
mail_evt_004614,2026-01-01T04:54:00+00:00,sender14@synthetic-mail.example,user_0370,Synthetic business message,pdf,3,15,True,False
mail_evt_004615,2026-01-01T04:55:00+00:00,sender15@synthetic-mail.example,user_0396,Synthetic business message,none,0,45,True,False
mail_evt_004616,2026-01-01T04:56:00+00:00,sender16@synthetic-mail.example,user_0322,Synthetic business message,none,3,5,True,False
mail_evt_004617,2026-01-01T04:57:00+00:00,sender17@synthetic-mail.example,user_0293,Synthetic business message,docx,4,2,True,False
mail_evt_004618,2026-01-01T04:58:00+00:00,sender18@synthetic-mail.example,user_0220,Synthetic business message,pdf,2,9,True,False
mail_evt_004619,2026-01-01T04:59:00+00:00,sender19@synthetic-mail.example,user_0241,Synthetic business message,zip,2,19,True,False
mail_evt_004620,2026-01-01T05:00:00+00:00,sender20@synthetic-mail.example,user_0049,Synthetic business message,none,1,53,True,False
mail_evt_004621,2026-01-01T05:01:00+00:00,sender21@synthetic-mail.example,user_0166,Synthetic business message,pdf,2,31,True,False
mail_evt_004622,2026-01-01T05:02:00+00:00,sender22@synthetic-mail.example,user_0399,Synthetic business message,zip,1,28,True,False
mail_evt_004623,2026-01-01T05:03:00+00:00,sender23@synthetic-mail.example,user_0357,Synthetic business message,zip,3,15,True,False
mail_evt_004624,2026-01-01T05:04:00+00:00,sender24@synthetic-mail.example,user_0025,Synthetic business message,pdf,3,28,True,False
mail_evt_004625,2026-01-01T05:05:00+00:00,sender25@synthetic-mail.example,user_0282,Synthetic business message,pdf,4,23,True,False
mail_evt_004626,2026-01-01T05:06:00+00:00,sender26@synthetic-mail.example,user_0097,Synthetic business message,none,4,24,True,False
mail_evt_004627,2026-01-01T05:07:00+00:00,sender27@synthetic-mail.example,user_0148,Synthetic business message,none,2,33,True,False
mail_evt_004628,2026-01-01T05:08:00+00:00,sender28@synthetic-mail.example,user_0181,Synthetic business message,docx,3,42,True,False
mail_evt_004629,2026-01-01T05:09:00+00:00,sender29@synthetic-mail.example,user_0230,Synthetic business message,zip,2,11,True,False
mail_evt_004630,2026-01-01T05:10:00+00:00,sender30@synthetic-mail.example,user_0316,Synthetic business message,pdf,1,52,True,False
mail_evt_004631,2026-01-01T05:11:00+00:00,sender31@synthetic-mail.example,user_0353,Synthetic business message,none,3,19,True,False
mail_evt_004632,2026-01-01T05:12:00+00:00,sender32@synthetic-mail.example,user_0171,Synthetic business message,zip,1,5,True,False
mail_evt_004633,2026-01-01T05:13:00+00:00,sender33@synthetic-mail.example,user_0306,Synthetic business message,zip,4,40,True,False
mail_evt_004634,2026-01-01T05:14:00+00:00,sender34@synthetic-mail.example,user_0259,Synthetic business message,zip,0,30,True,False
mail_evt_004635,2026-01-01T05:15:00+00:00,sender35@synthetic-mail.example,user_0466,Synthetic business message,pdf,3,43,True,False
mail_evt_004636,2026-01-01T05:16:00+00:00,sender36@synthetic-mail.example,user_0468,Synthetic business message,zip,1,20,True,False
mail_evt_004637,2026-01-01T05:17:00+00:00,sender37@synthetic-mail.example,user_0283,Synthetic business message,zip,4,34,True,False
mail_evt_004638,2026-01-01T05:18:00+00:00,sender38@synthetic-mail.example,user_0450,Synthetic business message,pdf,4,43,True,False
mail_evt_004639,2026-01-01T05:19:00+00:00,sender39@synthetic-mail.example,user_0406,Synthetic business message,none,2,28,True,False
mail_evt_004640,2026-01-01T05:20:00+00:00,sender40@synthetic-mail.example,user_0377,Synthetic business message,docx,3,52,True,False
mail_evt_004641,2026-01-01T05:21:00+00:00,sender41@synthetic-mail.example,user_0021,Synthetic business message,docx,0,18,True,False
mail_evt_004642,2026-01-01T05:22:00+00:00,sender42@synthetic-mail.example,user_0483,Synthetic business message,pdf,2,23,True,False
mail_evt_004643,2026-01-01T05:23:00+00:00,sender43@synthetic-mail.example,user_0383,Synthetic business message,pdf,2,33,True,False
mail_evt_004644,2026-01-01T05:24:00+00:00,sender44@synthetic-mail.example,user_0340,Synthetic business message,pdf,0,49,True,False
mail_evt_004645,2026-01-01T05:25:00+00:00,sender45@synthetic-mail.example,user_0315,Synthetic business message,zip,0,23,True,False
mail_evt_004646,2026-01-01T05:26:00+00:00,sender46@synthetic-mail.example,user_0463,Synthetic business message,docx,1,27,True,False
mail_evt_004647,2026-01-01T05:27:00+00:00,sender47@synthetic-mail.example,user_0033,Synthetic business message,none,4,38,True,False
mail_evt_004648,2026-01-01T05:28:00+00:00,sender48@synthetic-mail.example,user_0437,Synthetic business message,docx,4,31,True,False
mail_evt_004649,2026-01-01T05:29:00+00:00,sender49@synthetic-mail.example,user_0414,Synthetic business message,docx,1,10,True,False
